DATETIME,ADDRESS,BALANCE,DECIMALS,NAME
2023-06-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3299453.0723047,18,Staked Aave
2023-06-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298356.22770357,18,Staked Aave
2023-06-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3297641.9265138,18,Staked Aave
2023-06-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3295048.55814412,18,Staked Aave
2023-06-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3288639.58686746,18,Staked Aave
2023-06-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1918039.80184362,18,Staked Aave
2023-06-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3287460.23147248,18,Staked Aave
2023-06-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2920810.88957042,18,Staked Aave
2023-06-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2927302.77718762,18,Staked Aave
2023-05-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277826.29530065,18,Staked Aave
2023-05-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277318.10022794,18,Staked Aave
2023-05-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3275927.19025173,18,Staked Aave
2023-05-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3274505.59821765,18,Staked Aave
2023-05-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3273161.62303642,18,Staked Aave
2023-05-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3273011.86064565,18,Staked Aave
2023-05-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3272855.57681114,18,Staked Aave
2023-05-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3271323.02540901,18,Staked Aave
2023-05-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3263177.69652116,18,Staked Aave
2023-05-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3250818.9882102,18,Staked Aave
2023-05-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3239800.33316651,18,Staked Aave
2023-05-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3238978.85811128,18,Staked Aave
2023-05-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3236837.26672044,18,Staked Aave
2023-05-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3235835.40984138,18,Staked Aave
2023-05-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3235900.67252215,18,Staked Aave
2023-05-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3235066.3396105,18,Staked Aave
2023-05-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3231775.44566067,18,Staked Aave
2023-05-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3229205.7299053,18,Staked Aave
2023-05-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3228532.13691746,18,Staked Aave
2023-05-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3228705.0498023,18,Staked Aave
2023-05-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3230903.96142143,18,Staked Aave
2023-05-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3230964.67273372,18,Staked Aave
2023-05-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3226956.82315971,18,Staked Aave
2023-05-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3227075.75017606,18,Staked Aave
2023-05-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3226966.80408118,18,Staked Aave
2023-05-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3227128.09009379,18,Staked Aave
2023-05-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3259222.17025401,18,Staked Aave
2023-05-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3262714.82744875,18,Staked Aave
2023-05-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3263583.00773423,18,Staked Aave
2023-05-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3264187.99017554,18,Staked Aave
2023-05-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3263409.91895136,18,Staked Aave
2023-04-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3264306.40428686,18,Staked Aave
2023-04-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3265334.49670852,18,Staked Aave
2023-04-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3267255.19058048,18,Staked Aave
2023-04-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3268462.75314632,18,Staked Aave
2023-04-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3270183.07729913,18,Staked Aave
2023-04-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3268766.38044403,18,Staked Aave
2023-04-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3269653.74707599,18,Staked Aave
2023-04-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3268674.68795241,18,Staked Aave
2023-04-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3268148.56691049,18,Staked Aave
2023-04-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3272850.45569975,18,Staked Aave
2023-04-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3285251.60566369,18,Staked Aave
2023-04-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3289110.18892881,18,Staked Aave
2023-04-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3292620.97367626,18,Staked Aave
2023-04-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3312794.61312662,18,Staked Aave
2023-04-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3313754.71134676,18,Staked Aave
2023-04-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3313777.81862474,18,Staked Aave
2023-04-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3313156.29011041,18,Staked Aave
2023-04-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3309759.82078724,18,Staked Aave
2023-04-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3304238.39468436,18,Staked Aave
2023-04-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3306344.72860751,18,Staked Aave
2023-04-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3305457.25861409,18,Staked Aave
2023-04-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3303737.25249308,18,Staked Aave
2023-04-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3301968.62999619,18,Staked Aave
2023-04-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3304404.84675312,18,Staked Aave
2023-04-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3305354.05515403,18,Staked Aave
2023-04-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3305202.06263057,18,Staked Aave
2023-04-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277859.40709113,18,Staked Aave
2023-04-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277339.29040435,18,Staked Aave
2023-04-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277641.39187046,18,Staked Aave
2023-04-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3281624.76420292,18,Staked Aave
2023-03-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3295443.70883961,18,Staked Aave
2023-03-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3300161.05072749,18,Staked Aave
2023-03-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3301973.73458317,18,Staked Aave
2023-03-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3300658.93647457,18,Staked Aave
2023-03-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3299455.49849729,18,Staked Aave
2023-03-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298812.51431009,18,Staked Aave
2023-03-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3295762.77618745,18,Staked Aave
2023-03-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3300323.13299207,18,Staked Aave
2023-03-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3303315.96861989,18,Staked Aave
2023-03-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3302809.5191118,18,Staked Aave
2023-03-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298913.39933168,18,Staked Aave
2023-03-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3300150.16492698,18,Staked Aave
2023-03-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3299696.43790352,18,Staked Aave
2023-03-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3237275.69189223,18,Staked Aave
2023-03-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298958.08773874,18,Staked Aave
2023-03-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3297479.4195369,18,Staked Aave
2023-03-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298230.54471439,18,Staked Aave
2023-03-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298235.64425985,18,Staked Aave
2023-03-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3298640.59859162,18,Staked Aave
2023-03-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3297953.0952569,18,Staked Aave
2023-03-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3296192.08379506,18,Staked Aave
2023-03-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3294295.46816387,18,Staked Aave
2023-03-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3292437.12903483,18,Staked Aave
2023-03-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3280291.77486571,18,Staked Aave
2023-03-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3281541.50411257,18,Staked Aave
2023-03-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3281832.3543386,18,Staked Aave
2023-03-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3287836.65447808,18,Staked Aave
2023-03-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3300763.20990213,18,Staked Aave
2023-03-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3301053.76097659,18,Staked Aave
2023-03-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3300228.56779612,18,Staked Aave
2023-03-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3295013.44970112,18,Staked Aave
2023-02-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3293193.97270886,18,Staked Aave
2023-02-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3291286.78755787,18,Staked Aave
2023-02-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3290402.30799816,18,Staked Aave
2023-02-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3289339.09768692,18,Staked Aave
2023-02-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3284693.05179498,18,Staked Aave
2023-02-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3278397.56169947,18,Staked Aave
2023-02-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3278515.03147954,18,Staked Aave
2023-02-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277853.83304426,18,Staked Aave
2023-02-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277633.44341215,18,Staked Aave
2023-02-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3278219.39418529,18,Staked Aave
2023-02-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3278187.72511802,18,Staked Aave
2023-02-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3278282.69516995,18,Staked Aave
2023-02-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3282544.07222539,18,Staked Aave
2023-02-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3291751.85997827,18,Staked Aave
2023-02-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3289417.00971016,18,Staked Aave
2023-02-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3283729.6064002,18,Staked Aave
2023-02-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3282159.28426683,18,Staked Aave
2023-02-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3280871.66372131,18,Staked Aave
2023-02-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3280400.78774233,18,Staked Aave
2023-02-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,14878534.6861261,18,Staked Aave
2023-02-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3280057.43358929,18,Staked Aave
2023-02-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3279901.51438159,18,Staked Aave
2023-02-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3280833.04793138,18,Staked Aave
2023-02-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3279418.69872535,18,Staked Aave
2023-02-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277511.76249138,18,Staked Aave
2023-02-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3277382.64689162,18,Staked Aave
2023-02-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3275664.22722416,18,Staked Aave
2023-02-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3265295.68790304,18,Staked Aave
2023-01-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3261154.83035941,18,Staked Aave
2023-01-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3257491.9764127,18,Staked Aave
2023-01-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3270729.13577745,18,Staked Aave
2023-01-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3291330.62844674,18,Staked Aave
2023-01-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3291137.16526716,18,Staked Aave
2023-01-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3289770.67779559,18,Staked Aave
2023-01-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3303987.7565466,18,Staked Aave
2023-01-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3315519.49462781,18,Staked Aave
2023-01-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3315397.31597723,18,Staked Aave
2023-01-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3316334.86768599,18,Staked Aave
2023-01-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3317576.36276548,18,Staked Aave
2023-01-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3318744.41208388,18,Staked Aave
2023-01-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3321090.51413012,18,Staked Aave
2023-01-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2823038.46745005,18,Staked Aave
2023-01-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2419475.21924592,18,Staked Aave
2023-01-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2416214.74138162,18,Staked Aave
2023-01-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2411756.09252455,18,Staked Aave
2023-01-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2428680.13255059,18,Staked Aave
2023-01-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2423710.22393524,18,Staked Aave
2023-01-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2418709.40223831,18,Staked Aave
2023-01-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2415531.99941543,18,Staked Aave
2023-01-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2413674.08489998,18,Staked Aave
2023-01-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2412010.36978925,18,Staked Aave
2023-01-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2410770.09983326,18,Staked Aave
2023-01-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2410582.14928442,18,Staked Aave
2023-01-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2410465.10192836,18,Staked Aave
2023-01-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2404341.86499212,18,Staked Aave
2023-01-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2397537.26626133,18,Staked Aave
2023-01-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2394003.07263832,18,Staked Aave
2023-01-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2387395.86181713,18,Staked Aave
2023-01-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2386911.79350712,18,Staked Aave
2022-12-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2383488.19856478,18,Staked Aave
2022-12-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2380676.58877505,18,Staked Aave
2022-12-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2376222.65705718,18,Staked Aave
2022-12-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2364453.86906576,18,Staked Aave
2022-12-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2366238.71752124,18,Staked Aave
2022-12-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2370537.37293205,18,Staked Aave
2022-12-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2369760.99686892,18,Staked Aave
2022-12-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2369016.31798301,18,Staked Aave
2022-12-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2368587.74068216,18,Staked Aave
2022-12-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2368668.04924571,18,Staked Aave
2022-12-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2365045.36288676,18,Staked Aave
2022-12-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2349995.82316354,18,Staked Aave
2022-12-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2349060.01692205,18,Staked Aave
2022-12-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2346991.219631,18,Staked Aave
2022-12-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2344869.6108548,18,Staked Aave
2022-12-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2348593.81377775,18,Staked Aave
2022-12-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2348803.46469324,18,Staked Aave
2022-12-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2355545.4143399,18,Staked Aave
2022-12-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2371540.06545075,18,Staked Aave
2022-12-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2370601.09488734,18,Staked Aave
2022-12-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2369554.57846682,18,Staked Aave
2022-12-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2367114.81705353,18,Staked Aave
2022-12-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2359987.472527,18,Staked Aave
2022-12-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2419524.51098595,18,Staked Aave
2022-12-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2419994.87557336,18,Staked Aave
2022-12-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2404014.61071775,18,Staked Aave
2022-12-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2400319.024653,18,Staked Aave
2022-12-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2397489.32977611,18,Staked Aave
2022-12-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2398058.06486047,18,Staked Aave
2022-12-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2408979.04309441,18,Staked Aave
2022-12-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2413696.06567361,18,Staked Aave
2022-11-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2411795.14004875,18,Staked Aave
2022-11-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2407809.78931779,18,Staked Aave
2022-11-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2406765.61749786,18,Staked Aave
2022-11-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2406188.6497823,18,Staked Aave
2022-11-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2405595.27623362,18,Staked Aave
2022-11-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2406360.65736267,18,Staked Aave
2022-11-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2409345.51020541,18,Staked Aave
2022-11-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2411910.11345673,18,Staked Aave
2022-11-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2416159.2737199,18,Staked Aave
2022-11-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2666992.11092728,18,Staked Aave
2022-11-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3210766.22233837,18,Staked Aave
2022-11-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3223004.39596966,18,Staked Aave
2022-11-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3221694.33775086,18,Staked Aave
2022-11-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3217901.50571377,18,Staked Aave
2022-11-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3215632.96537331,18,Staked Aave
2022-11-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3210852.50449871,18,Staked Aave
2022-11-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3198411.49175245,18,Staked Aave
2022-11-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3186001.94317421,18,Staked Aave
2022-11-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3176532.57945585,18,Staked Aave
2022-11-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3158567.74987516,18,Staked Aave
2022-11-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3156890.98120305,18,Staked Aave
2022-11-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3152006.4772572,18,Staked Aave
2022-11-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3140386.31699251,18,Staked Aave
2022-11-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3125442.74271416,18,Staked Aave
2022-11-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3117976.15379734,18,Staked Aave
2022-11-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3117058.9373996,18,Staked Aave
2022-11-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3117079.31251723,18,Staked Aave
2022-11-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3116900.83020043,18,Staked Aave
2022-11-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3117054.9005951,18,Staked Aave
2022-11-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3117179.31983081,18,Staked Aave
2022-10-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3115722.52821823,18,Staked Aave
2022-10-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3113251.85782382,18,Staked Aave
2022-10-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3111704.52709107,18,Staked Aave
2022-10-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3110810.6977763,18,Staked Aave
2022-10-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3000833.46993064,18,Staked Aave
2022-10-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2984129.08466013,18,Staked Aave
2022-10-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2983947.48280663,18,Staked Aave
2022-10-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2991910.05307878,18,Staked Aave
2022-10-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3081046.71446851,18,Staked Aave
2022-10-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3007719.83923011,18,Staked Aave
2022-10-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3007739.46106806,18,Staked Aave
