timestamp,date,Deposit rate
1678242527000,2023-03-08T02:28:47.000Z,1.7808750197351222
1678282415000,2023-03-08T13:33:35.000Z,1.8457474432001304
1678319963000,2023-03-08T23:59:23.000Z,1.9045609270869344
1678358783000,2023-03-09T10:46:23.000Z,1.8076932415545925
1678398659000,2023-03-09T21:50:59.000Z,1.657513204145599
1678436615000,2023-03-10T08:23:35.000Z,1.6278969366604803
1678475351000,2023-03-10T19:09:11.000Z,1.4862361731849347
1678514135000,2023-03-11T05:55:35.000Z,1.9109227847427177
1678553387000,2023-03-11T16:49:47.000Z,0.5850133440243692
1678592015000,2023-03-12T03:33:35.000Z,0.4877621387434851
1678630751000,2023-03-12T14:19:11.000Z,0.46824990069238664
1678669619000,2023-03-13T01:06:59.000Z,0.34841314898489684
1678708667000,2023-03-13T11:57:47.000Z,0.608085972734192
1678748375000,2023-03-13T22:59:35.000Z,0.825065930378315
1678786607000,2023-03-14T09:36:47.000Z,0.8505310795282343
1678826171000,2023-03-14T20:36:11.000Z,0.9819826282933901
1678865039000,2023-03-15T07:23:59.000Z,1.1626011364060447
1678902983000,2023-03-15T17:56:23.000Z,1.4729665586592884
1678942343000,2023-03-16T04:52:23.000Z,1.3310945829014635
1678982051000,2023-03-16T15:54:11.000Z,1.3266201819505599
1679021087000,2023-03-17T02:44:47.000Z,1.329775598650909
1679059271000,2023-03-17T13:21:11.000Z,1.4900816520648135
1679099027000,2023-03-18T00:23:47.000Z,1.440730201032716
1679136803000,2023-03-18T10:53:23.000Z,1.4122999792986632
1679174999000,2023-03-18T21:29:59.000Z,1.3646136898281371
1679215187000,2023-03-19T08:39:47.000Z,1.3866217307865
1679253011000,2023-03-19T19:10:11.000Z,1.427714581018413
1679291783000,2023-03-20T05:56:23.000Z,1.4141689807899025
1679332979000,2023-03-20T17:22:59.000Z,1.492099850975554
1679370587000,2023-03-21T03:49:47.000Z,1.5183331368631101
1679409959000,2023-03-21T14:45:59.000Z,1.6971927790764176
1679449643000,2023-03-22T01:47:23.000Z,1.6986949445973276
1679486051000,2023-03-22T11:54:11.000Z,1.7242693764535357
1679524799000,2023-03-22T22:39:59.000Z,1.7880389422855785
1679564303000,2023-03-23T09:38:23.000Z,1.7242630391402156
1679602967000,2023-03-23T20:22:47.000Z,1.6384215400943138
1679642207000,2023-03-24T07:16:47.000Z,1.6041979346995627
1679681255000,2023-03-24T18:07:35.000Z,1.4213738550139519
1679719763000,2023-03-25T04:49:23.000Z,1.523040694413746
1679760167000,2023-03-25T16:02:47.000Z,1.5099063292440302
1679799215000,2023-03-26T02:53:35.000Z,1.661782280854951
1679836307000,2023-03-26T13:11:47.000Z,1.7256362887162306
1679875079000,2023-03-26T23:57:59.000Z,1.7347513793974774
1679913527000,2023-03-27T10:38:47.000Z,1.712904843521484
1679954111000,2023-03-27T21:55:11.000Z,1.6990942276338732
1679991359000,2023-03-28T08:15:59.000Z,1.6988366664503955
1680031019000,2023-03-28T19:16:59.000Z,1.6184300497208277
1680071447000,2023-03-29T06:30:47.000Z,1.5829155041217666
1680114083000,2023-03-29T18:21:23.000Z,1.2233466592476079
1680151139000,2023-03-30T04:38:59.000Z,1.2284787534012265
1680188051000,2023-03-30T14:54:11.000Z,1.4509447968465012
1680224843000,2023-03-31T01:07:23.000Z,1.3484178852523239
1680267023000,2023-03-31T12:50:23.000Z,1.3166892567195414
1680303959000,2023-03-31T23:05:59.000Z,1.3049933669064957
1680342971000,2023-04-01T09:56:11.000Z,1.3269646766610377
1680386795000,2023-04-01T22:06:35.000Z,1.533331336219175
1680420071000,2023-04-02T07:21:11.000Z,1.5284465011294193
1680458663000,2023-04-02T18:04:23.000Z,1.5007907434475745
1680498179000,2023-04-03T05:02:59.000Z,1.5477728373963968
1680537095000,2023-04-03T15:51:35.000Z,1.6822877663239275
1680576755000,2023-04-04T02:52:35.000Z,1.6027561630635447
1680613667000,2023-04-04T13:07:47.000Z,1.6330683357593117
1680652871000,2023-04-05T00:01:11.000Z,1.6596072265054018
1680691691000,2023-04-05T10:48:11.000Z,1.768569360276749
1680732035000,2023-04-05T22:00:35.000Z,1.864258035992288
1680769535000,2023-04-06T08:25:35.000Z,2.0865388742197353
1680808055000,2023-04-06T19:07:35.000Z,1.9771628439240658
1680847283000,2023-04-07T06:01:23.000Z,1.9208205652710897
1680885707000,2023-04-07T16:41:47.000Z,1.6915445970794847
1680929975000,2023-04-08T04:59:35.000Z,1.7521495380506735
1680965279000,2023-04-08T14:47:59.000Z,1.728476029298979
1681002923000,2023-04-09T01:15:23.000Z,1.8045280421452314
1681041047000,2023-04-09T11:50:47.000Z,1.8345485144583558
1681079819000,2023-04-09T22:36:59.000Z,1.820158513839602
1681118927000,2023-04-10T09:28:47.000Z,1.7794262688363558
1681158707000,2023-04-10T20:31:47.000Z,1.7053883375748946
1681199831000,2023-04-11T07:57:11.000Z,1.7618641097837222
1681240823000,2023-04-11T19:20:23.000Z,1.7218622190397765
1681274255000,2023-04-12T04:37:35.000Z,1.7738383628726624
1681314455000,2023-04-12T15:47:35.000Z,1.8725684507691038
1681352387000,2023-04-13T02:19:47.000Z,1.8965891338953047
1681391675000,2023-04-13T13:14:35.000Z,2.166500162581417
